patch,freq_start,freq_end,time_start,time_end,base_confidence,masked_confidence,confidence_drop
0,40,48,36,48,0.5406293869018555,0.5416340231895447,-0.001004636287689209
0,40,48,48,60,0.5406293869018555,0.5403083562850952,0.0003210306167602539
0,40,48,60,72,0.5406293869018555,0.5395150780677795,0.0011143088340759277
0,40,48,72,84,0.5406293869018555,0.5406293869018555,0.0
0,40,48,84,96,0.5406293869018555,0.5406293869018555,0.0
0,48,56,0,12,0.5406293869018555,0.5419313907623291,-0.0013020038604736328
0,48,56,12,24,0.5406293869018555,0.5402071475982666,0.0004222393035888672
0,48,56,24,36,0.5406293869018555,0.5385284423828125,0.0021009445190429688
0,48,56,36,48,0.5406293869018555,0.5396468043327332,0.0009825825691223145
0,48,56,48,60,0.5406293869018555,0.5404837131500244,0.0001456737518310547
0,48,56,60,72,0.5406293869018555,0.5396853089332581,0.0009440779685974121
0,48,56,72,84,0.5406293869018555,0.5406293869018555,0.0
0,48,56,84,96,0.5406293869018555,0.5406293869018555,0.0
0,56,64,0,12,0.5406293869018555,0.5409721732139587,-0.0003427863121032715
0,56,64,12,24,0.5406293869018555,0.5397332310676575,0.000896155834197998
0,56,64,24,36,0.5406293869018555,0.5398872494697571,0.0007421374320983887
0,56,64,36,48,0.5406293869018555,0.5408050417900085,-0.00017565488815307617
0,56,64,48,60,0.5406293869018555,0.5408468842506409,-0.0002174973487854004
0,56,64,60,72,0.5406293869018555,0.5405842065811157,4.5180320739746094e-05
0,56,64,72,84,0.5406293869018555,0.5406293869018555,0.0
0,56,64,84,96,0.5406293869018555,0.5406293869018555,0.0
1,0,8,0,12,0.5406293869018555,0.5406293869018555,0.0
1,0,8,12,24,0.5406293869018555,0.5406293869018555,0.0
1,0,8,24,36,0.5406293869018555,0.5406293869018555,0.0
1,0,8,36,48,0.5406293869018555,0.5406293869018555,0.0
1,0,8,48,60,0.5406293869018555,0.5406293869018555,0.0
1,0,8,60,72,0.5406293869018555,0.5406293869018555,0.0
1,0,8,72,84,0.5406293869018555,0.5406293869018555,0.0
1,0,8,84,96,0.5406293869018555,0.5406293869018555,0.0
1,8,16,0,12,0.5406293869018555,0.5406293869018555,0.0
1,8,16,12,24,0.5406293869018555,0.5406293869018555,0.0
1,8,16,24,36,0.5406293869018555,0.5406293869018555,0.0
1,8,16,36,48,0.5406293869018555,0.5406293869018555,0.0
1,8,16,48,60,0.5406293869018555,0.5406293869018555,0.0
1,8,16,60,72,0.5406293869018555,0.5406293869018555,0.0
1,8,16,72,84,0.5406293869018555,0.5406293869018555,0.0
