sample_id,method,perturbation,spearman,top20_iou,confidence_change
000233_seg02_sperm_whale_test_0_000141,saliency,gaussian_noise,0.7470800504602346,0.6327398352378422,
000233_seg02_sperm_whale_test_0_000141,saliency,time_shift,0.24497821048936136,0.18244803695150116,
000233_seg02_sperm_whale_test_0_000141,saliency,amplitude_scaling,0.999999999999793,1.0,
000233_seg02_sperm_whale_test_0_000141,saliency,frequency_masking,0.7953085613450458,0.7837131659166787,
000233_seg02_sperm_whale_test_0_000141,smoothgrad,gaussian_noise,0.797622693225537,0.5904737250841315,
000233_seg02_sperm_whale_test_0_000141,smoothgrad,time_shift,0.42619779939356117,0.24852672221093275,
000233_seg02_sperm_whale_test_0_000141,smoothgrad,amplitude_scaling,1.0,1.0,
000233_seg02_sperm_whale_test_0_000141,smoothgrad,frequency_masking,0.8251050395430762,0.8223342725789707,
000233_seg02_sperm_whale_test_0_000141,input_x_gradient,gaussian_noise,0.7506731801343393,0.645861237610501,
000233_seg02_sperm_whale_test_0_000141,input_x_gradient,time_shift,0.25048715472418026,0.18575702016790505,
000233_seg02_sperm_whale_test_0_000141,input_x_gradient,amplitude_scaling,0.9999999999998966,1.0,
000233_seg02_sperm_whale_test_0_000141,input_x_gradient,frequency_masking,0.786939865626684,0.7690757270371437,
000233_seg02_sperm_whale_test_0_000141,guided_backprop,gaussian_noise,0.5177484122895091,0.5058823529411764,
000233_seg02_sperm_whale_test_0_000141,guided_backprop,time_shift,-0.10768167146468675,0.08984478935698448,
000233_seg02_sperm_whale_test_0_000141,guided_backprop,amplitude_scaling,1.0,1.0,
000233_seg02_sperm_whale_test_0_000141,guided_backprop,frequency_masking,0.8741159945471196,0.8334825425246195,
000233_seg03_sperm_whale_test_0_000141,gradcam,gaussian_noise,0.9864843570374893,0.8942500385386157,
000233_seg03_sperm_whale_test_0_000141,gradcam,time_shift,0.9506670504340952,0.7576884565870404,
000233_seg03_sperm_whale_test_0_000141,gradcam,amplitude_scaling,0.9999999999957337,1.0,
000233_seg03_sperm_whale_test_0_000141,gradcam,frequency_masking,0.8488240537992511,0.8353995519044063,
000233_seg03_sperm_whale_test_0_000141,integrated_gradients,gaussian_noise,0.8928192345266094,0.768566493955095,
000233_seg03_sperm_whale_test_0_000141,integrated_gradients,time_shift,0.1072362453401977,0.15749811605124342,
000233_seg03_sperm_whale_test_0_000141,integrated_gradients,amplitude_scaling,0.9999999999996897,1.0,
000233_seg03_sperm_whale_test_0_000141,integrated_gradients,frequency_masking,0.8201621550332427,0.829388119696293,
000233_seg03_sperm_whale_test_0_000141,occlusion,gaussian_noise,0.9280571030052042,0.8261257244761481,
000233_seg03_sperm_whale_test_0_000141,occlusion,time_shift,0.8865320534863816,0.7777777777777778,
000233_seg03_sperm_whale_test_0_000141,occlusion,amplitude_scaling,1.0,1.0,
000233_seg03_sperm_whale_test_0_000141,occlusion,frequency_masking,0.774372391661759,0.7255892255892256,
000233_seg03_sperm_whale_test_0_000141,lime,gaussian_noise,0.9819381003407102,0.8353995519044063,
000233_seg03_sperm_whale_test_0_000141,lime,time_shift,0.7887973149151848,0.6897689768976898,
000233_seg03_sperm_whale_test_0_000141,lime,amplitude_scaling,1.0,1.0,
000233_seg03_sperm_whale_test_0_000141,lime,frequency_masking,0.8395491218897668,0.8537906137184116,
000233_seg03_sperm_whale_test_0_000141,saliency,gaussian_noise,0.7750118942094344,0.6816751060626797,
000233_seg03_sperm_whale_test_0_000141,saliency,time_shift,0.3000969702411438,0.20058622374206156,
000233_seg03_sperm_whale_test_0_000141,saliency,amplitude_scaling,0.9999999999998966,1.0,
000233_seg03_sperm_whale_test_0_000141,saliency,frequency_masking,0.8009475764736731,0.7922987164527421,
000233_seg03_sperm_whale_test_0_000141,smoothgrad,gaussian_noise,0.8833532565707071,0.6948965517241379,
000233_seg03_sperm_whale_test_0_000141,smoothgrad,time_shift,0.5004078585129027,0.25579969340827796,
000233_seg03_sperm_whale_test_0_000141,smoothgrad,amplitude_scaling,0.999999999999793,1.0,
000233_seg03_sperm_whale_test_0_000141,smoothgrad,frequency_masking,0.8180256966001432,0.8121221058840878,
000233_seg03_sperm_whale_test_0_000141,input_x_gradient,gaussian_noise,0.7638107438575001,0.6741144414168937,
000233_seg03_sperm_whale_test_0_000141,input_x_gradient,time_shift,0.30270456342969754,0.2027013800528531,
000233_seg03_sperm_whale_test_0_000141,input_x_gradient,amplitude_scaling,1.0,1.0,
000233_seg03_sperm_whale_test_0_000141,input_x_gradient,frequency_masking,0.7935153851103904,0.7857869495712833,
000233_seg03_sperm_whale_test_0_000141,guided_backprop,gaussian_noise,0.4243527287048717,0.3925657298277425,
000233_seg03_sperm_whale_test_0_000141,guided_backprop,time_shift,-0.12906511451572156,0.0835978835978836,
000233_seg03_sperm_whale_test_0_000141,guided_backprop,amplitude_scaling,0.9999999999998955,1.0,
000233_seg03_sperm_whale_test_0_000141,guided_backprop,frequency_masking,0.8819165830912176,0.8458765209553853,
000233_seg01_sperm_whale_test_0_000141,gradcam,gaussian_noise,0.9866518563289525,0.855072463768116,
000233_seg01_sperm_whale_test_0_000141,gradcam,time_shift,0.9234041560137431,0.7226973223047806,
000233_seg01_sperm_whale_test_0_000141,gradcam,amplitude_scaling,0.9999999999966886,1.0,
000233_seg01_sperm_whale_test_0_000141,gradcam,frequency_masking,0.7968265273914482,0.8367713004484305,
000233_seg01_sperm_whale_test_0_000141,integrated_gradients,gaussian_noise,0.8698964808420407,0.7447110606275735,
000233_seg01_sperm_whale_test_0_000141,integrated_gradients,time_shift,0.09635609778950488,0.15434476279943635,
000233_seg01_sperm_whale_test_0_000141,integrated_gradients,amplitude_scaling,1.0,1.0,
000233_seg01_sperm_whale_test_0_000141,integrated_gradients,frequency_masking,0.8140870077028044,0.8242280285035629,
000233_seg01_sperm_whale_test_0_000141,occlusion,gaussian_noise,0.9369873028723535,0.8760305343511451,
000233_seg01_sperm_whale_test_0_000141,occlusion,time_shift,0.8892175460697858,0.7534246575342466,
000233_seg01_sperm_whale_test_0_000141,occlusion,amplitude_scaling,1.0,1.0,
000233_seg01_sperm_whale_test_0_000141,occlusion,frequency_masking,0.7680427727578409,0.7318718381112985,
000233_seg01_sperm_whale_test_0_000141,lime,gaussian_noise,0.9795791768498865,0.8115877930119416,
000233_seg01_sperm_whale_test_0_000141,lime,time_shift,0.7849604854539596,0.6842105263157895,
000233_seg01_sperm_whale_test_0_000141,lime,amplitude_scaling,1.0,1.0,
000233_seg01_sperm_whale_test_0_000141,lime,frequency_masking,0.837787832271506,0.8876611418047882,
000233_seg01_sperm_whale_test_0_000141,saliency,gaussian_noise,0.8837720838922215,0.7574370709382151,
